행정구역별,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01
동구,85.07340727,85.20083441,85.32123208,85.46383511,85.58668156,85.73189415,85.8588789,86.04124332,86.0447776,85.98080216,85.98080216,86.06313741,86.15072004,86.17897591,86.15468488,86.25524335,86.31477309,86.69472403,86.71479716,87.19419926,87.50067899,87.56356161,87.70048196,88.05225234,88.47327866,88.70590856,88.91988867,89.47741327,90.16273567,90.93732928,91.21151799,91.72798094,92.25468266,92.77498668,93.31439798,93.95350512,94.32207502,94.27618041,94.17643535,94.11473136,94.19139899,94.25983377,94.38086741,94.28503324,94.13151354,94.12942115,94.13452282,94.26358869,94.32748222,94.39642341,94.61533582,94.56993845,94.60532127,94.54035275,94.50655018,94.47732252,94.50226806,94.32771436,94.2125099,94.08244557,94.06258523,94.10594589,94.25513844,94.19213929,94.10740566,94.10591815,94.42379844,94.35596712,94.6048881,94.87994002,94.98787527,95.32727533,95.50138063,95.85241494,95.92885685,95.92212333,95.91330715,95.8321331,95.69416828,95.45603899,95.25588461,95.05088942,94.93466253,94.90009681,94.97780974,95.05303923,95.14712135,95.22094574,95.25018991,95.27131377,95.22306202,95.15868928,95.20639177,95.24586093,95.32713908,95.39694619,95.63665769,97.08856226,97.6883471,97.9966168,98.18872408,98.492033,98.96534166,100,100.4612365,100.8625321,101.5693278,102.3295684,102.7373218,102.9779261,103.0634837,103.1053464,103.1472243
서구,80.44927364,80.68938028,80.67535408,80.79253113,80.96813624,81.41083886,81.51583521,81.57553874,81.59013357,81.53278696,81.5016884,81.66237237,81.80143319,81.83507092,81.95385117,82.44171984,82.66290708,82.91929576,82.95619242,82.99660294,83.3089586,83.48379934,83.80239136,84.27178874,84.65884624,84.97446532,85.33103778,85.81430056,86.5439832,87.66770055,88.25312244,88.97730223,89.47729224,89.77309145,90.10787305,90.40994646,90.76534926,90.85527241,90.92810492,91.00314368,90.93862704,91.00523183,91.07656543,91.04642262,90.93731181,90.81377931,90.76058905,90.82592239,90.85766522,90.83751991,90.93521195,90.92812564,90.95689565,90.99203853,91.05031686,90.82832108,90.97307849,91.23082166,91.40134528,91.60832126,91.7185704,91.71921644,91.78205823,91.99912093,92.18951745,92.5602363,92.75102359,92.9336597,93.18508932,93.43929582,93.94011287,94.59777692,95.05363681,95.98617867,96.17265284,96.35696071,96.42305219,96.48087811,96.45326309,96.38699008,96.30306807,96.28356061,96.29290452,96.31945596,96.36318013,96.39082423,96.43601273,96.51203109,96.57479836,96.59688604,96.58204129,96.55244403,96.58621928,96.62800927,96.64959268,96.69149156,96.8340489,97.67810981,98.15874045,98.44150783,98.60830627,98.86475634,99.12937758,100,100.6884443,101.5291801,102.3829254,103.5358337,104.3766835,105.0125737,105.2728385,105.3062018,105.5295524
남구,79.38184416,79.70729978,79.7962324,79.88369525,79.97183187,80.21255705,80.4988129,80.61563178,80.57559126,80.55154128,80.52928721,80.60591605,80.77789997,80.79926513,80.78707899,80.92554838,81.3625692,81.53266896,81.62726387,81.73250911,81.90592715,81.9754617,82.08236255,82.23278613,82.36360427,82.61941963,82.83004112,83.10806576,84.1113455,85.06176563,85.61765261,86.43422808,87.06313248,87.28866744,87.38132006,87.75207471,88.00544777,88.10438322,88.18192701,88.2929996,88.28925895,88.53310734,88.51605465,88.4970106,88.4936533,88.55497652,88.6124021,88.69504156,88.78895577,88.85054859,88.88901855,88.91431243,88.99150329,89.02172651,89.2464221,89.36204349,89.44110388,89.46047649,89.65168149,89.91939386,90.04854384,90.26969778,90.52459534,90.77867383,90.96109613,91.16556251,91.39687399,91.57990161,91.84040204,92.27122605,93.32236367,94.47758864,94.80820717,95.18332978,95.27908037,95.26244641,95.22780466,95.1843761,95.06963225,94.81840082,94.57231916,94.32075813,94.15728766,94.01753233,94.00100159,94.0086129,94.04462394,94.08212406,94.08063304,94.0262638,93.91587526,93.72976348,93.73673949,93.77963512,93.90360858,94.02454024,94.33380601,96.0338271,96.89855779,97.37500238,97.77933106,98.50377919,99.14592691,100,100.5018337,101.4855599,102.1697373,102.9691536,103.7149691,104.3600967,104.7597146,104.9271931,105.1121243
북구,87.81344934,87.99215447,87.89945346,87.92523926,88.13630183,88.23769208,88.36091301,88.41617494,88.36897386,88.28937106,88.30952846,88.4400052,88.59335347,88.61310769,88.55827512,88.66053097,88.72125091,88.84595522,88.85609208,88.85565765,88.94246085,89.02460427,89.1342877,89.15594512,89.14289249,89.63087819,89.9501018,90.37500049,90.70911326,92.12016166,92.64598602,93.32041566,93.63297325,94.16419614,94.49354892,94.921417,95.60481048,95.97684169,96.09009415,96.20017873,96.37209233,96.54704129,96.51824225,96.4662666,96.40108122,96.28609332,96.24836075,96.30968119,96.44454525,96.44808112,96.51127047,96.52349087,96.30983669,96.3273093,96.10051167,95.96286236,95.98511389,96.03837633,96.07961358,96.19706037,96.01326563,95.99299678,96.01047903,96.11571747,96.30288707,96.10393911,96.0774286,95.90580596,95.89115869,95.67524509,95.60114443,95.77032525,95.91355418,95.92633501,96.00126352,96.05500691,96.03643648,95.93619579,95.72212429,95.54563303,95.37207123,95.20851444,95.08630808,94.97697379,94.991978,95.0585652,95.1421781,95.20354575,95.22020437,95.20361104,95.12767762,95.07270283,95.03453192,95.06726093,95.15212584,95.23233718,95.38676687,96.25748932,96.70668282,97.08267365,97.4066873,97.95791764,98.61840905,100,101.0949927,102.2739945,103.4072905,104.8750894,106.0361455,106.7036846,107.1361818,107.4578096,107.8095784
광산구,77.69285364,77.9051729,78.02582321,78.14080708,78.17450354,78.45012363,78.69294566,78.7470531,78.70502015,78.69205332,78.68322396,78.68955388,78.90760694,78.93253303,79.02719817,79.22534668,79.32612854,79.48448929,79.54843841,79.62096776,79.67670876,79.82552073,79.96758644,80.05150519,80.19110854,80.30768701,80.60763225,80.67687822,81.34240019,82.88154568,83.720081,84.64016578,85.20131844,85.54884421,85.80964716,86.26602924,86.85115899,87.04511796,87.06548502,86.9035982,86.90856671,86.93686501,86.84607569,86.75345284,86.66786854,86.66461213,86.65840654,86.72941593,86.8080943,86.97431934,87.0775484,87.11178423,87.2001811,87.27940655,87.5028051,87.51202417,87.64654907,87.75295091,88.00796669,88.27654356,88.49828672,88.60809723,88.85968445,89.07324551,89.38170215,89.74211763,90.03281317,90.27343178,90.49905693,91.07983599,92.33274399,93.19604738,93.49471999,93.69185337,93.88865727,93.95780175,93.95565184,93.91713562,93.83239664,93.72176952,93.5691069,93.4888149,93.44169113,93.47560448,93.54740457,93.58298278,93.65466886,93.74110139,93.76871161,93.70856676,93.64266321,93.61560876,93.62623512,93.63565881,93.64770481,93.61913857,93.89843264,95.55330915,96.35596466,96.96636201,97.57205697,98.14323642,98.66494938,100,101.0255113,102.1620199,103.3114888,104.5797773,105.7316961,106.446314,107.1730841,107.61789,107.7766171
대전광역시,68.11816991,68.16701889,68.19944444,68.14001835,68.19270704,68.39311118,68.47717039,68.50730342,68.32837921,68.13937685,68.08441017,68.25362355,68.39114518,68.54309825,68.82933454,68.80089097,68.7684827,68.69471628,68.59164254,68.53773018,68.51735381,68.54786707,68.6822357,68.84112925,68.90948715,68.91621649,68.9500685,68.97575549,69.02459474,69.06226044,69.08859009,69.08446239,69.04575338,69.03406379,68.97228989,69.03257267,69.10991447,69.07527079,69.01989357,68.95583945,68.96587429,68.95446704,68.93619318,68.90656956,68.91464719,68.93762554,68.96683401,69.01629385,69.07744456,69.1330381,69.23295406,69.26875697,69.30990201,69.35960386,69.35147892,69.36739481,69.41378164,69.59988442,69.75673426,69.90250666,70.13508137,70.21144764,70.33362905,70.46191965,70.5468596,70.56803927,70.52910421,70.48807408,70.47560586,70.54122296,70.57284529,71.01970984,71.52726834,71.93999359,72.14892242,72.22180554,72.20693552,72.17459254,72.30236111,72.56747714,72.8288146,73.52483811,74.39461644,75.53826096,76.65070126,77.74403464,78.98957819,80.0798173,81.41305232,82.31784605,82.71865417,85.09134827,85.95736529,86.76347041,88.14936473,89.06038603,90.18768736,91.84425104,93.18598372,94.71964438,96.19360999,97.44158096,98.56930372,100,100.9941546,102.3347864,103.356704,104.4351648,105.1062715,105.2379807,105.0834571,104.8763903,104.6209683
동구,71.2363682,71.69876513,71.76730804,71.44192683,71.47898117,71.80406329,72.00763138,72.01371392,71.97030863,71.89751422,71.84414881,72.01259131,72.12246521,72.25057962,72.28897454,72.27430346,72.48337198,72.47528989,72.42497004,72.37346144,72.6580092,72.76671525,72.81397023,73.12635893,73.34268347,73.59854196,73.72547286,73.8646141,73.97542639,74.1024873,74.2182392,74.32967606,74.37741184,74.45364234,74.51277904,74.62270758,74.81772275,74.80577725,74.77274936,74.78945574,74.86913385,74.88487337,74.89003825,74.90493142,74.96526532,75.03394705,75.10397993,75.2082315,75.29433643,75.31715718,75.36613677,75.37269265,75.43154035,75.48817499,75.5452188,75.58877485,75.75338485,76.07974708,76.34490912,76.45895935,76.71704691,76.66626078,76.74517983,76.72044567,76.63458454,76.67419418,76.64806668,76.57620533,76.53102566,76.5243297,76.47680491,76.47332219,76.44751147,76.43783688,76.45586614,76.34678792,76.18991572,76.11404767,76.13363053,76.18348749,76.22246838,76.38153362,77.436179,78.64989688,79.68689549,80.1463208,80.96574452,81.86666175,83.37625568,85.38567997,86.00642128,88.42285301,89.15733907,89.87830551,90.69021873,91.24425972,92.12052635,93.34100963,94.31141753,95.44205371,96.5396233,97.53259716,98.64756241,100,100.7823698,102.1166563,103.1514472,104.4156736,105.3187117,105.8881829,106.1093524,106.1503946,106.1499558
중구,69.81980027,69.78923091,69.741622,69.70481673,69.70572418,69.64715206,69.75301349,69.77147825,69.67335281,69.41907541,69.42454819,69.52097278,69.55710183,69.58011039,69.50946144,69.47213235,69.4440583,69.32911225,69.25436389,69.23285639,69.12360754,69.05858299,69.18691495,69.41902458,69.52189379,69.58492862,69.65686354,69.83404032,69.92726499,70.012352,70.27138139,70.26299615,70.35509761,70.4979315,70.598657,70.86431098,70.97441665,70.96177309,70.92376587,70.82002089,70.82447047,70.79515806,70.79023091,70.76955973,70.71686695,70.73774568,70.73183232,70.8136307,70.88313755,70.99903324,71.0534703,71.02159844,71.11582504,71.22499033,71.24776921,71.40834659,71.49889104,71.61164503,71.70620694,71.79228642,71.99760695,72.06883022,72.16788814,72.22267766,72.29588661,72.34550496,72.31049934,72.33429887,72.41620225,72.51781724,72.54950343,72.71473085,72.82712313,72.86718086,73.01236352,73.02972277,72.92907631,72.91991445,73.22434079,73.72338251,74.0024054,74.53497399,75.88567456,77.5901224,78.90088648,80.45669374,82.44547592,83.65223572,84.88698284,85.63101766,85.98328423,88.03724153,88.72134944,89.22087427,89.65522798,90.20201278,90.84906421,91.85972396,93.04933728,94.42329766,95.91549442,97.30919363,98.36825245,100,100.9398665,102.2364165,103.3325566,104.6105806,105.293624,105.525514,105.4295816,105.2482402,105.0172605
서구,67.48832008,67.45537574,67.47216952,67.3898077,67.38270827,67.40777601,67.34755052,67.31633446,67.13349373,66.98765861,66.97566804,67.16063906,67.28397108,67.42047271,67.67681861,67.69368338,67.60153378,67.60911491,67.61325077,67.52615421,67.40646978,67.32310062,67.31552382,67.32838452,67.34072323,67.29904198,67.30915031,67.30841688,67.31338607,67.31848721,67.25894343,67.19748351,67.10638067,67.04913532,66.9317146,66.92264425,66.98900574,66.92691947,66.84985778,66.74305421,66.73322511,66.74071821,66.70791184,66.67861248,66.68409847,66.69364413,66.73188427,66.78466132,66.82575909,66.87989905,67.04249654,67.09844424,67.13966145,67.17555325,67.1161119,67.0809833,67.08156147,67.32969199,67.46013526,67.6582601,68.01155618,68.09188495,68.32074862,68.49179617,68.53392636,68.58739398,68.61390437,68.62021807,68.61343031,68.70586983,68.71505278,69.55169365,70.57555751,71.47115181,71.86406836,72.05845223,72.05688144,71.9480316,71.94058873,72.09105669,72.41088241,73.33479553,74.16838797,75.29590669,76.46341016,77.47200668,78.74587113,79.9953413,81.61715116,82.49486161,82.99866513,85.46982483,86.54302613,87.1909854,88.50297868,89.38069237,90.31729697,91.85124318,93.18350786,94.77948098,96.33001501,97.65457008,98.59000964,100,100.9660356,102.4195161,103.4062759,104.2023448,104.6839621,104.6179321,104.3946065,104.0511292,103.6883504
유성구,62.91266601,62.94681101,63.04860822,63.12017849,63.32276954,63.90054528,64.08575763,64.24538567,63.95322633,63.7262193,63.55359378,63.69883286,63.85821217,64.08190194,64.66758238,64.58312341,64.68990509,64.47816769,64.25961541,64.25004761,64.21371931,64.2089027,64.30384562,64.3455063,64.31306454,64.16021127,64.12990317,64.04424797,64.0801937,64.05743265,64.03394804,64.01995529,63.89991638,63.79684401,63.63303775,63.66256506,63.67505317,63.62616317,63.56676464,63.52924071,63.53514538,63.49960365,63.47944254,63.44176894,63.46008491,63.48517388,63.50587629,63.51580497,63.58037134,63.60779842,63.67580604,63.72942204,63.73501928,63.74642079,63.71998684,63.69224376,63.7042966,63.76687911,63.94331032,64.09363327,64.22340005,64.37448156,64.42270414,64.65225983,64.89399909,64.86030683,64.72602127,64.60262139,64.58546712,64.7102072,64.88992449,65.43944438,65.98792314,66.36941042,66.55103267,66.61129681,66.68464301,66.78547518,67.10957632,67.59550724,67.97554993,68.95964399,69.78489585,70.9560108,72.21457826,73.64835858,74.99053996,76.13421021,77.30218305,77.81305618,77.94184547,80.44055777,81.25870287,82.3926811,84.82323173,86.14161155,87.97724638,90.56231204,92.26028202,94.10467435,95.75948826,97.00156812,98.56290311,100,101.0475837,102.3588456,103.327311,104.5456241,105.3498545,105.4581013,105.1073302,104.8913594,104.5556612
대덕구,77.47661675,77.45671283,77.45671283,77.45671283,77.46604779,77.6313382,77.79917434,77.79368544,77.60104648,77.30615195,77.27992024,77.55438422,77.86364015,78.11838996,78.63794236,78.57889489,78.1601621,78.09898399,77.79719909,77.70633867,77.81614964,78.33364694,79.12602677,79.74639293,80.00443445,80.15847657,80.25462915,80.26874647,80.35848227,80.47148271,80.45679653,80.54122118,80.59531624,80.64061112,80.64955628,80.66709035,80.76104297,80.80185098,80.78255363,80.76982152,80.7883976,80.76599281,80.75725408,80.68121095,80.70303213,80.71832259,80.74392432,80.7715213,80.85276359,80.93276129,81.02119213,81.07613145,81.10795172,81.20843818,81.30976823,81.36933607,81.46513114,81.70498152,81.87221752,81.94454016,82.02698174,82.03970014,82.06280316,82.05005446,82.07902821,82.06728402,82.03297898,81.98442511,81.85706431,81.69228798,81.49249981,81.22968318,81.04361466,80.93313618,80.88400942,80.85987503,80.85018007,80.73419675,80.65152794,80.60778173,80.57106764,80.56324716,80.74357066,80.96624908,81.30839386,81.86366211,82.23741886,82.73035177,83.45231357,84.33547611,84.8876488,86.99965032,87.71610437,88.7368523,89.78665329,90.74281803,91.7458489,93.0112244,94.19847504,95.50865898,96.73948358,97.85707734,98.70522491,100,101.2838807,102.4007554,103.5423959,104.7006681,105.3791515,105.5511153,105.5611275,105.491963,105.44441
울산광역시,93.07989545,92.81479666,92.70344944,92.53111492,92.3705155,92.4470403,92.48872425,92.61033205,92.6682702,92.51292065,92.48056319,92.73216913,92.98634021,93.02603884,93.05113271,93.22554293,93.4860682,93.74232012,94.02863956,94.51198434,95.00208485,95.36899832,95.69375621,95.94886759,96.19341205,96.45015435,96.56953476,96.80892413,97.00933192,97.4162666,97.75961613,98.20941695,98.55931674,98.82863424,99.28457758,99.71851379,100.1233376,100.468315,100.7115765,100.9397575,101.0398563,101.1541463,101.2905407,101.2652795,101.0936461,100.9074832,100.8868725,101.0214712,101.0574359,101.0133802,100.821756,100.6894739,100.6986509,100.6158845,100.4523579,100.2594923,100.1049638,99.82931366,99.67198109,99.4403187,99.01897506,98.67589157,98.17899379,97.71734351,97.33610536,96.74412355,95.73469652,94.89097376,93.91797304,92.75160615,91.95522686,90.98117499,89.94673439,88.87879679,88.04132453,87.5114237,86.97362997,86.31129281,85.85435431,85.43981078,85.09799575,84.86607005,84.69438299,84.811111,85.1115343,85.61780313,86.01700808,86.49021963,86.90871257,87.08224499,87.21086683,87.54650276,88.02554411,88.52234554,89.23528493,89.98614836,91.36019804,94.61174073,96.57788918,97.67617661,98.29386283,98.74289025,99.13647109,100,100.8851337,101.8407072,102.6970832,103.5509417,104.1564389,104.4139711,104.4921305,104.4134687,104.3174411
중구,80.61979328,80.19216376,80.0342307,80.08581375,79.96319471,80.25781138,80.54339342,80.97894204,81.28638483,81.23544672,81.26490549,81.60204314,81.82982435,81.85600385,81.86216536,82.05691032,82.25681836,82.50676919,82.82558697,83.08423727,83.29152018,83.71587846,84.17261848,84.62532186,85.03618675,85.36414035,85.58188156,85.91064988,86.44938314,87.14884989,87.5647094,88.12133345,88.68178785,89.28895255,90.08602722,91.05343455,92.16308365,93.21325414,93.86905266,94.45660105,94.83465266,95.28455959,95.74880385,95.92839894,95.98851572,96.0806821,96.31599713,96.46566488,96.42082401,96.42133448,96.37244816,96.31130407,96.31323363,96.24087479,96.15651657,96.09458372,95.9260523,95.82398064,95.69221868,95.56085154,95.31928973,95.19933485,94.74107568,94.3514677,94.06601561,93.37334536,92.33250029,91.77487745,90.92539151,90.04069389,89.37534262,88.5351272,87.64558201,86.68971413,86.13766055,85.75626711,85.11093944,84.33219695,83.77806923,83.31541661,82.95315408,82.80931122,82.65420924,82.82671329,83.18323969,83.64184873,84.01378045,84.3554458,84.6323182,84.69265062,84.77381451,84.98524159,85.54240012,86.48405337,87.69141907,88.74927224,90.22614293,92.98113877,94.97443741,96.56417509,97.35819473,98.16664749,98.90366746,100,100.194823,100.5771235,101.1153332,101.7499756,102.3691443,102.5907955,102.656776,102.70398,102.4996409
남구,82.52916086,82.18848846,81.99605625,81.79019505,81.59686046,81.63708435,81.62579947,81.70429227,81.69165072,81.55137677,81.52074762,81.73263874,81.91187725,82.00125262,82.12263073,82.41475652,82.73701175,83.05620242,83.37313664,83.58692327,83.96606652,84.26680578,84.60452323,84.75827387,84.94061377,85.26306497,85.26032088,85.47419971,85.43882782,85.65037695,85.85934534,86.26057478,86.38872913,86.59224556,86.83117455,87.1116537,87.32065215,87.50605969,87.68786983,87.90235477,88.01066958,88.04768675,88.26537149,88.41560007,88.5099574,88.62775695,88.81398674,88.97834385,89.12434239,89.20754026,89.19338412,89.23954645,89.253235,89.26289896,89.28637502,89.24942356,89.23082337,89.0935447,89.0117129,88.89812455,88.70363988,88.55773008,88.392078,88.22707305,87.86222968,87.61092614,86.91787438,86.41948014,85.72033852,84.71780423,84.22667134,83.52391227,82.58590183,81.74148711,80.99011324,80.59535812,80.32677414,79.86330291,79.67079533,79.45313026,79.42775004,79.34772689,79.33794027,79.55828213,80.07441769,80.80441417,81.51168678,82.12096257,82.63471239,82.80441402,82.9628259,83.591316,84.46575636,85.36540447,86.68145627,87.9740132,90.54301697,95.4738536,97.20857019,97.97464729,98.49281985,98.91391202,99.17185576,100,100.7531331,101.8442648,102.7126609,103.4355105,104.0544453,104.2672081,104.4363053,104.3689136,104.3314913
동구,117.8834487,117.0211614,116.431768,116.2567134,116.0711159,115.6935263,115.2821593,115.1157998,114.9124412,114.5731843,114.5110044,114.7916079,115.2501128,115.3528354,115.3928215,115.5523276,115.9228665,116.3567824,116.9742088,119.2947822,121.4968119,122.5767517,123.0359262,123.4053036,123.5797624,123.7153027,123.6383272,123.6141102,123.767995,124.059498,124.234815,124.2454618,124.3003797,124.2277556,124.3208982,124.3734861,124.2822155,123.7261623,123.7241809,123.7220059,123.5167692,123.2741909,122.5104926,121.3723041,119.877061,117.916379,117.0458975,117.3275863,117.3789573,117.0067686,115.8134918,114.9737954,115.3358474,115.2552938,114.5035112,113.88819,114.1512328,114.2659323,114.445804,114.2683512,113.1343807,112.5928125,111.7140782,110.9069627,110.3599278,109.4820808,108.1621882,106.8698605,105.5388038,103.9599845,102.7659369,101.4038496,100.0531389,98.70998853,97.72058417,97.06113138,96.42695303,95.6638467,95.20170605,94.87520435,94.36375602,94.00094033,93.45346699,93.11302308,93.15296501,93.4526729,93.60118644,93.74534847,94.00746325,94.05415068,94.03036966,94.12263401,94.2695303,93.65069841,92.87482117,93.02781121,93.40485284,95.87124545,97.78308371,98.65802989,98.78757591,99.01274086,99.2070526,100,102.3252695,103.2574435,104.3047058,105.2637803,105.9773446,106.1938287,106.1484561,106.0141358,105.793456
